Class,Depth,Rank,DirectCount,DirectDependencies
PQSQED.Lodestar,1666,77247,11,PQSQED.A;PQSQED.As;PQSQED.Astronomy;PQSQED.Guiding;PQSQED.In;PQSQED.Navigation;PQSQED.Or;PQSQED.Point;PQSQED.Reference;PQSQED.Star;PQSQED.Used
PQSQED.Lodgement,1666,77247,6,PQSQED.A;PQSQED.Accusation;PQSQED.Bringing;PQSQED.Charge;PQSQED.Or;PQSQED.Someone
PQSQED.Lodgment,1666,77247,6,PQSQED.A;PQSQED.Accusation;PQSQED.Bringing;PQSQED.Charge;PQSQED.Or;PQSQED.Someone
PQSQED.Lodz,1666,77247,5,PQSQED.A;PQSQED.Central;PQSQED.City;PQSQED.Large;PQSQED.Poland
PQSQED.Loeb,1666,77247,7,PQSQED.In;PQSQED.On;PQSQED.Parthenogenesis;PQSQED.Physiologist;PQSQED.Research;PQSQED.United;PQSQED.Who
PQSQED.Lofoten,1666,77247,9,PQSQED.A;PQSQED.Coast;PQSQED.In;PQSQED.Northwestern;PQSQED.Norway;PQSQED.Norwegian;PQSQED.Off;PQSQED.Sea;PQSQED.String
PQSQED.Logagraphia,1666,77247,10,PQSQED.A;PQSQED.Ability;PQSQED.Brain;PQSQED.Express;PQSQED.In;PQSQED.Lesion;PQSQED.Loss;PQSQED.Or;PQSQED.Write;PQSQED.Writing
PQSQED.LogCabin,1666,77247,3,PQSQED.A;PQSQED.Built;PQSQED.Cabin
PQSQED.LoggerheadShrike,1666,77247,8,PQSQED.A;PQSQED.Around;PQSQED.Black;PQSQED.Common;PQSQED.Eyes;PQSQED.Shrike;PQSQED.Southeastern;PQSQED.United
PQSQED.LogicalFallacy,1666,77247,5,PQSQED.A;PQSQED.Argumentation;PQSQED.Fallacy;PQSQED.In;PQSQED.Logical
PQSQED.LogicalProof,1666,77247,4,PQSQED.A;PQSQED.Logical;PQSQED.Proof;PQSQED.Theorem
PQSQED.LogicalTopology,1666,77247,3,PQSQED.Network;PQSQED.Way;PQSQED.Works
PQSQED.Logion,1666,77247,10,PQSQED.A;PQSQED.As;PQSQED.Authentic;PQSQED.Gospels;PQSQED.In;PQSQED.It;PQSQED.Jesus;PQSQED.Not;PQSQED.Recorded;PQSQED.Saying
PQSQED.Logogram,1666,77247,10,PQSQED.A;PQSQED.An;PQSQED.Entire;PQSQED.Or;PQSQED.Phrase;PQSQED.Pronunciation;PQSQED.Single;PQSQED.Symbol;PQSQED.Word;PQSQED.Written
PQSQED.Logograph,1666,77247,10,PQSQED.A;PQSQED.An;PQSQED.Entire;PQSQED.Or;PQSQED.Phrase;PQSQED.Pronunciation;PQSQED.Single;PQSQED.Symbol;PQSQED.Word;PQSQED.Written
PQSQED.Logroll,1666,77247,9,PQSQED.As;PQSQED.By;PQSQED.Legislation;PQSQED.Passage;PQSQED.Political;PQSQED.Some;PQSQED.Such;PQSQED.Trading;PQSQED.Work
PQSQED.Logrono,1666,77247,8,PQSQED.A;PQSQED.City;PQSQED.Ebro;PQSQED.In;PQSQED.Northern;PQSQED.On;PQSQED.River;PQSQED.Spain
PQSQED.LoinOfLamb,1666,77247,4,PQSQED.A;PQSQED.Lamb;PQSQED.Loin;PQSQED.Meat
PQSQED.Loire,1666,77247,9,PQSQED.Atlantic;PQSQED.Central;PQSQED.French;PQSQED.In;PQSQED.Longest;PQSQED.Massif;PQSQED.North;PQSQED.Ocean;PQSQED.West
PQSQED.Loire_River,1666,77247,9,PQSQED.Atlantic;PQSQED.Central;PQSQED.French;PQSQED.In;PQSQED.Longest;PQSQED.Massif;PQSQED.North;PQSQED.Ocean;PQSQED.West
PQSQED.Lola_Montez,1666,77247,2,PQSQED.Dancer;PQSQED.Irish
PQSQED.Loligo,1666,77247,4,PQSQED.Cylindrical;PQSQED.Flattened;PQSQED.Somewhat;PQSQED.Squid
PQSQED.Lolita,1666,77247,5,PQSQED.A;PQSQED.Girl;PQSQED.Precocious;PQSQED.Sexually;PQSQED.Young
PQSQED.LoliumMultiflorum,1666,77247,11,PQSQED.Also;PQSQED.European;PQSQED.Grass;PQSQED.Green;PQSQED.Hay;PQSQED.In;PQSQED.Manure;PQSQED.Much;PQSQED.Turf;PQSQED.United;PQSQED.Used
PQSQED.LollipopLady,1666,77247,9,PQSQED.A;PQSQED.Cross;PQSQED.Help;PQSQED.Hired;PQSQED.Near;PQSQED.Road;PQSQED.Safely;PQSQED.School;PQSQED.Woman
PQSQED.LollipopWoman,1666,77247,9,PQSQED.A;PQSQED.Cross;PQSQED.Help;PQSQED.Hired;PQSQED.Near;PQSQED.Road;PQSQED.Safely;PQSQED.School;PQSQED.Woman
PQSQED.Lomariopsidaceae,1666,77247,4,PQSQED.Family;PQSQED.Scandent;PQSQED.Small;PQSQED.Usually
PQSQED.Lombard,1666,77247,9,PQSQED.A;PQSQED.Century;PQSQED.Germanic;PQSQED.In;PQSQED.Italy;PQSQED.Member;PQSQED.Northern;PQSQED.People;PQSQED.Who
PQSQED.Lombardia,1666,77247,6,PQSQED.A;PQSQED.Central;PQSQED.Italy;PQSQED.North;PQSQED.Region;PQSQED.Switzerland
PQSQED.Lombardy,1666,77247,6,PQSQED.A;PQSQED.Central;PQSQED.Italy;PQSQED.North;PQSQED.Region;PQSQED.Switzerland
PQSQED.LombardyPoplar,1666,77247,6,PQSQED.By;PQSQED.Columnar;PQSQED.Distinguished;PQSQED.Erect;PQSQED.Fastigiate;PQSQED.Shape
PQSQED.Lome,1666,77247,8,PQSQED.Capital;PQSQED.City;PQSQED.Guinea;PQSQED.Gulf;PQSQED.In;PQSQED.Located;PQSQED.On;PQSQED.South
PQSQED.Lomogramma,1666,77247,4,PQSQED.Asia;PQSQED.Large;PQSQED.Scandent;PQSQED.Southeastern
PQSQED.Lomotil,1666,77247,4,PQSQED.An;PQSQED.Antidiarrheal;PQSQED.Name;PQSQED.Trade
PQSQED.Loneliness,1666,77247,6,PQSQED.Alone;PQSQED.Being;PQSQED.In;PQSQED.Isolation;PQSQED.Solitary;PQSQED.State
PQSQED.LongAgo,1666,77247,4,PQSQED.Comparatively;PQSQED.Distant;PQSQED.Or;PQSQED.Scottish
PQSQED.LongBone,1666,77247,7,PQSQED.A;PQSQED.Bone;PQSQED.Cylindrical;PQSQED.In;PQSQED.Long;PQSQED.Marrow;PQSQED.Vertebrate
PQSQED.LongcaseClock,1666,77247,8,PQSQED.A;PQSQED.Case;PQSQED.Clock;PQSQED.Enclosed;PQSQED.In;PQSQED.Narrow;PQSQED.Pendulum;PQSQED.Tall
PQSQED.LongFamiliar,1666,77247,5,PQSQED.Closely;PQSQED.Frequently;PQSQED.Intimately;PQSQED.Known;PQSQED.Or
PQSQED.Longhand,1666,77247,15,PQSQED.Are;PQSQED.Connected;PQSQED.Cursively;PQSQED.Down;PQSQED.Full;PQSQED.Handwriting;PQSQED.Implement;PQSQED.In;PQSQED.Letters;PQSQED.Paper;PQSQED.Rapid;PQSQED.Set;PQSQED.Within;PQSQED.Words;PQSQED.Writing
PQSQED.LongHandledSpade,1666,77247,6,PQSQED.A;PQSQED.Digging;PQSQED.Handle;PQSQED.Long;PQSQED.Narrow;PQSQED.Spade
PQSQED.LongHeadConeflower,1666,77247,8,PQSQED.British;PQSQED.Columbia;PQSQED.Hat;PQSQED.Mexican;PQSQED.Mexico;PQSQED.New;PQSQED.Plant;PQSQED.Similar
PQSQED.LongHeaded,1666,77247,3,PQSQED.A;PQSQED.Dolichocephalic;PQSQED.Head
PQSQED.LongleafPine,1666,77247,14,PQSQED.An;PQSQED.Bark;PQSQED.Deeply;PQSQED.Gnarled;PQSQED.Important;PQSQED.Large;PQSQED.Long;PQSQED.Pine;PQSQED.Southeastern;PQSQED.Timber;PQSQED.Tree;PQSQED.Twisted;PQSQED.United;PQSQED.Very
PQSQED.LongPillow,1666,77247,8,PQSQED.A;PQSQED.Across;PQSQED.Bed;PQSQED.Often;PQSQED.Pillow;PQSQED.Put;PQSQED.Regular;PQSQED.Underneath
PQSQED.Longshoreman,1666,77247,6,PQSQED.A;PQSQED.In;PQSQED.Laborer;PQSQED.Loads;PQSQED.Port;PQSQED.Who
PQSQED.LongShot,1666,77247,4,PQSQED.A;PQSQED.Contestant;PQSQED.Unlikely;PQSQED.Win
PQSQED.LongSince,1666,77247,4,PQSQED.Comparatively;PQSQED.Distant;PQSQED.Or;PQSQED.Scottish
PQSQED.LongSufferance,1666,77247,5,PQSQED.Endurance;PQSQED.Or;PQSQED.Pain;PQSQED.Patient;PQSQED.Unhappiness
PQSQED.LongSuffering,1666,77247,5,PQSQED.Endurance;PQSQED.Or;PQSQED.Pain;PQSQED.Patient;PQSQED.Unhappiness
PQSQED.LongWave,1666,77247,8,PQSQED.A;PQSQED.Below;PQSQED.Frequency;PQSQED.Kilometer;PQSQED.Longer;PQSQED.Radio;PQSQED.Wave;PQSQED.Wavelength
PQSQED.LongWhist,1666,77247,19,PQSQED.A;PQSQED.Card;PQSQED.Cards;PQSQED.Each;PQSQED.Excess;PQSQED.Form;PQSQED.Four;PQSQED.Game;PQSQED.In;PQSQED.It;PQSQED.One;PQSQED.Pack;PQSQED.Point;PQSQED.Scores;PQSQED.Side;PQSQED.Six;PQSQED.Trick;PQSQED.Two;PQSQED.Who
PQSQED.LoniceraCanadensis,1666,77247,5,PQSQED.American;PQSQED.Deciduous;PQSQED.Erect;PQSQED.North;PQSQED.Shrub
PQSQED.LoniceraDioica,1666,77247,4,PQSQED.America;PQSQED.Deciduous;PQSQED.Northeastern;PQSQED.Shrub
PQSQED.LoniceraFlava,1666,77247,9,PQSQED.Climbing;PQSQED.Deciduous;PQSQED.Fragrant;PQSQED.In;PQSQED.Shrub;PQSQED.Southeastern;PQSQED.Terminal;PQSQED.United;PQSQED.Yellow
PQSQED.LoniceraXylosteum,1666,77247,6,PQSQED.Cultivated;PQSQED.Eurasian;PQSQED.Fruit;PQSQED.Scarlet;PQSQED.Shrub;PQSQED.Twin
PQSQED.LookAfter,1666,77247,4,PQSQED.Careful;PQSQED.Keep;PQSQED.Scrutiny;PQSQED.Under
PQSQED.LoonyBin,1666,77247,5,PQSQED.An;PQSQED.Asylum;PQSQED.Insane;PQSQED.Pejorative;PQSQED.Terms
PQSQED.LoopGain,1666,77247,13,PQSQED.A;PQSQED.Amplifier;PQSQED.As;PQSQED.Back;PQSQED.Fed;PQSQED.Feedback;PQSQED.Function;PQSQED.Gain;PQSQED.Input;PQSQED.Much;PQSQED.Or;PQSQED.Output;PQSQED.System
PQSQED.Looping,1666,77247,11,PQSQED.A;PQSQED.Executing;PQSQED.Given;PQSQED.Instructions;PQSQED.Number;PQSQED.Or;PQSQED.Result;PQSQED.Same;PQSQED.Set;PQSQED.Specified;PQSQED.Times
PQSQED.LoosestrifeFamily,1666,77247,4,PQSQED.Or;PQSQED.Pink;PQSQED.Purple;PQSQED.Small
PQSQED.Looting,1666,77247,4,PQSQED.In;PQSQED.Or;PQSQED.Plundering;PQSQED.Wartime
PQSQED.LoranthusEuropaeus,1666,77247,6,PQSQED.Central;PQSQED.On;PQSQED.Parasitic;PQSQED.Partially;PQSQED.Shrub;PQSQED.Southeastern
PQSQED.Lord_George_Gordon_Byron,1666,77247,7,PQSQED.English;PQSQED.Lifestyle;PQSQED.Notorious;PQSQED.Poet;PQSQED.Rebellious;PQSQED.Romantic;PQSQED.Unconventional
PQSQED.Lord_Macaulay,1666,77247,5,PQSQED.England;PQSQED.English;PQSQED.Historian;PQSQED.History;PQSQED.Noted
PQSQED.Lord_Todd,1666,77247,6,PQSQED.Chemist;PQSQED.In;PQSQED.Noted;PQSQED.Research;PQSQED.Scottish;PQSQED.Structure
PQSQED.Lordless,1666,77247,4,PQSQED.Lord;PQSQED.Master;PQSQED.No;PQSQED.Or
PQSQED.Lordolatry,1666,77247,6,PQSQED.A;PQSQED.Lord;PQSQED.Or;PQSQED.Rank;PQSQED.Title;PQSQED.Worship
PQSQED.Lordosis,1666,77247,6,PQSQED.Abnormal;PQSQED.An;PQSQED.Column;PQSQED.Curvature;PQSQED.Inward;PQSQED.Vertebral
PQSQED.Lordotic,1666,77247,4,PQSQED.Abnormal;PQSQED.In;PQSQED.Sagging;PQSQED.Spine
PQSQED.LordS_Resistance_Army,1666,77247,10,PQSQED.A;PQSQED.Army;PQSQED.Forced;PQSQED.Group;PQSQED.In;PQSQED.Raped;PQSQED.Rebel;PQSQED.Serve;PQSQED.Uganda;PQSQED.Who
PQSQED.Lordship,1666,77247,13,PQSQED.A;PQSQED.Address;PQSQED.Any;PQSQED.Bishop;PQSQED.British;PQSQED.Duke;PQSQED.Except;PQSQED.Extended;PQSQED.Judge;PQSQED.Or;PQSQED.Peer;PQSQED.Title;PQSQED.Used
PQSQED.LordSTable,1666,77247,5,PQSQED.Christian;PQSQED.Communion;PQSQED.Given;PQSQED.In;PQSQED.Table
PQSQED.Lore,1666,77247,5,PQSQED.Anecdote;PQSQED.Knowledge;PQSQED.Or;PQSQED.Through;PQSQED.Tradition
PQSQED.Lorenzo_Ganganelli,1666,77247,12,PQSQED.Catholic;PQSQED.Causing;PQSQED.Church;PQSQED.Fall;PQSQED.Hands;PQSQED.Italian;PQSQED.Lost;PQSQED.Pope;PQSQED.Secular;PQSQED.Support;PQSQED.Whatever;PQSQED.Who
PQSQED.Lorgnette,1666,77247,7,PQSQED.A;PQSQED.Are;PQSQED.Eyeglasses;PQSQED.Eyes;PQSQED.Handle;PQSQED.Held;PQSQED.Long
PQSQED.Lorisidae,1666,77247,6,PQSQED.Nocturnal;PQSQED.Omnivorous;PQSQED.Primates;PQSQED.Tailless;PQSQED.Tropical;PQSQED.Usually
PQSQED.LorraineCross,1666,77247,10,PQSQED.A;PQSQED.Above;PQSQED.Below;PQSQED.Cross;PQSQED.Longer;PQSQED.Lower;PQSQED.Midpoint;PQSQED.One;PQSQED.Two;PQSQED.Upper
PQSQED.LoseOneSTemper,1666,77247,6,PQSQED.A;PQSQED.Angry;PQSQED.Fly;PQSQED.Get;PQSQED.Rage;PQSQED.Very
PQSQED.Loser,1666,77247,7,PQSQED.A;PQSQED.Achiever;PQSQED.Consistently;PQSQED.Person;PQSQED.Record;PQSQED.Someone;PQSQED.Who
PQSQED.LosingStreak,1666,77247,3,PQSQED.A;PQSQED.Losses;PQSQED.Streak
PQSQED.LossLeader,1666,77247,10,PQSQED.A;PQSQED.Article;PQSQED.At;PQSQED.Draw;PQSQED.Featured;PQSQED.In;PQSQED.Loss;PQSQED.Merchandise;PQSQED.Order;PQSQED.Sold
PQSQED.LostAndFound,1666,77247,10,PQSQED.A;PQSQED.Be;PQSQED.Building;PQSQED.Can;PQSQED.In;PQSQED.Kept;PQSQED.Lost;PQSQED.Public;PQSQED.Reclaim;PQSQED.Repository
PQSQED.Lota,1666,77247,7,PQSQED.A;PQSQED.Asia;PQSQED.Bottle;PQSQED.Globular;PQSQED.In;PQSQED.Used;PQSQED.Water
PQSQED.Loti,1666,77247,5,PQSQED.Basic;PQSQED.In;PQSQED.Lesotho;PQSQED.Money;PQSQED.Unit
PQSQED.Lotion,1666,77247,10,PQSQED.A;PQSQED.Action;PQSQED.Antiseptic;PQSQED.Applied;PQSQED.Liquid;PQSQED.Medicinal;PQSQED.Or;PQSQED.Preparation;PQSQED.Skin;PQSQED.Soothing
PQSQED.LoudHailer,1666,77247,5,PQSQED.A;PQSQED.Amplifier;PQSQED.Loudspeaker;PQSQED.Microphone;PQSQED.Portable
PQSQED.Louis_AntoineDe_Bougainville,1666,77247,6,PQSQED.Accompanied;PQSQED.By;PQSQED.Explorer;PQSQED.French;PQSQED.Globe;PQSQED.Who
PQSQED.Louis_Bleriot,1666,77247,10,PQSQED.Across;PQSQED.Aviator;PQSQED.Channel;PQSQED.English;PQSQED.First;PQSQED.Flight;PQSQED.French;PQSQED.In;PQSQED.Made;PQSQED.Who
PQSQED.Louis_Harold_Gray,1666,77247,10,PQSQED.Absorbed;PQSQED.Dose;PQSQED.Energy;PQSQED.English;PQSQED.Gray;PQSQED.Honor;PQSQED.In;PQSQED.Radiobiologist;PQSQED.Si;PQSQED.Unit
PQSQED.Louis_Leakey,1666,77247,9,PQSQED.Account;PQSQED.Changed;PQSQED.English;PQSQED.Evolution;PQSQED.Fossil;PQSQED.Human;PQSQED.In;PQSQED.Paleontologist;PQSQED.Tanzania
PQSQED.Louis_Seymour_Bazett_Leakey,1666,77247,9,PQSQED.Account;PQSQED.Changed;PQSQED.English;PQSQED.Evolution;PQSQED.Fossil;PQSQED.Human;PQSQED.In;PQSQED.Paleontologist;PQSQED.Tanzania
PQSQED.Louis_V,1666,77247,4,PQSQED.Carolingian;PQSQED.France;PQSQED.King;PQSQED.Last
PQSQED.Louis_VI,1666,77247,5,PQSQED.Consolidated;PQSQED.France;PQSQED.King;PQSQED.Military;PQSQED.Reign
PQSQED.Louis_VictorDe_Broglie,1666,77247,10,PQSQED.By;PQSQED.Duality;PQSQED.Exhibit;PQSQED.French;PQSQED.Generalized;PQSQED.Matter;PQSQED.Nuclear;PQSQED.Physicist;PQSQED.Wavelike;PQSQED.Who
PQSQED.Louis_XI,1666,77247,11,PQSQED.Alliance;PQSQED.An;PQSQED.Brittany;PQSQED.Down;PQSQED.Except;PQSQED.France;PQSQED.King;PQSQED.Put;PQSQED.Unified;PQSQED.Unruly;PQSQED.Who
PQSQED.Louisiana_Purchase,1666,77247,11,PQSQED.Canada;PQSQED.France;PQSQED.Gulf;PQSQED.In;PQSQED.Mexico;PQSQED.Mississippi;PQSQED.River;PQSQED.Rocky;PQSQED.Territory;PQSQED.United;PQSQED.Western
PQSQED.LouisLe_Faineant,1666,77247,4,PQSQED.Carolingian;PQSQED.France;PQSQED.King;PQSQED.Last
PQSQED.LouisThe_Bruiser,1666,77247,5,PQSQED.Consolidated;PQSQED.France;PQSQED.King;PQSQED.Military;PQSQED.Reign
PQSQED.LouisThe_Far,1666,77247,5,PQSQED.Consolidated;PQSQED.France;PQSQED.King;PQSQED.Military;PQSQED.Reign
PQSQED.LouisThe_Wideawake,1666,77247,5,PQSQED.Consolidated;PQSQED.France;PQSQED.King;PQSQED.Military;PQSQED.Reign
PQSQED.LoungeSuit,1666,77247,7,PQSQED.A;PQSQED.Business;PQSQED.Jacket;PQSQED.Matching;PQSQED.Or;PQSQED.Skirt;PQSQED.Suit
PQSQED.LoungingJacket,1666,77247,8,PQSQED.A;PQSQED.At;PQSQED.Home;PQSQED.Jacket;PQSQED.Soft;PQSQED.Tie;PQSQED.Usually;PQSQED.Worn
PQSQED.LoveLine,1666,77247,7,PQSQED.A;PQSQED.Crease;PQSQED.Emotional;PQSQED.It;PQSQED.Nature;PQSQED.On;PQSQED.Say
PQSQED.Lover,1666,77247,4,PQSQED.Admirer;PQSQED.An;PQSQED.Ardent;PQSQED.Follower
PQSQED.Lovesickness,1666,77247,4,PQSQED.A;PQSQED.Loved;PQSQED.One;PQSQED.Pining
PQSQED.LovingCup,1666,77247,12,PQSQED.A;PQSQED.At;PQSQED.Banquet;PQSQED.Drink;PQSQED.Drinking;PQSQED.In;PQSQED.Large;PQSQED.Out;PQSQED.People;PQSQED.Turn;PQSQED.Two;PQSQED.Vessel
PQSQED.LovingKindness,1666,77247,7,PQSQED.A;PQSQED.Affection;PQSQED.By;PQSQED.Feeling;PQSQED.Kindness;PQSQED.Motivated;PQSQED.Tender
PQSQED.Lowan,1666,77247,6,PQSQED.Australian;PQSQED.Eggs;PQSQED.In;PQSQED.Mound;PQSQED.Naturally;PQSQED.Sandy
PQSQED.LowBeam,1666,77247,5,PQSQED.A;PQSQED.Beam;PQSQED.Distance;PQSQED.Illumination;PQSQED.Short
PQSQED.LowBlueberry,1666,77247,11,PQSQED.America;PQSQED.Bearing;PQSQED.Blue;PQSQED.Compact;PQSQED.Dark;PQSQED.Deciduous;PQSQED.In;PQSQED.North;PQSQED.Northeastern;PQSQED.Shrub;PQSQED.Sweet
PQSQED.LowBudget,1666,77247,7,PQSQED.A;PQSQED.Budget;PQSQED.Limited;PQSQED.Made;PQSQED.On;PQSQED.Or;PQSQED.Suited
PQSQED.LowBushBlueberry,1666,77247,11,PQSQED.America;PQSQED.Bearing;PQSQED.Blue;PQSQED.Compact;PQSQED.Dark;PQSQED.Deciduous;PQSQED.In;PQSQED.North;PQSQED.Northeastern;PQSQED.Shrub;PQSQED.Sweet
PQSQED.LowbushCranberry,1666,77247,6,PQSQED.American;PQSQED.But;PQSQED.Red;PQSQED.Similar;PQSQED.Smaller;PQSQED.Tart
PQSQED.LowCut,1666,77247,2,PQSQED.A;PQSQED.Neckline
PQSQED.Lowell_Jackson_Thomas,1666,77247,11,PQSQED.A;PQSQED.Broadcast;PQSQED.I;PQSQED.Ii;PQSQED.Journalist;PQSQED.New;PQSQED.Nightly;PQSQED.Noted;PQSQED.Radio;PQSQED.War;PQSQED.World
PQSQED.Lowell_Thomas,1666,77247,11,PQSQED.A;PQSQED.Broadcast;PQSQED.I;PQSQED.Ii;PQSQED.Journalist;PQSQED.New;PQSQED.Nightly;PQSQED.Noted;PQSQED.Radio;PQSQED.War;PQSQED.World
PQSQED.Lower_Carboniferous,1666,77247,6,PQSQED.Increase;PQSQED.Land;PQSQED.Million;PQSQED.Primitive;PQSQED.Winged;PQSQED.Years
PQSQED.Lower_CarboniferousPeriod,1666,77247,6,PQSQED.Increase;PQSQED.Land;PQSQED.Million;PQSQED.Primitive;PQSQED.Winged;PQSQED.Years
PQSQED.Lower_Normandy,1666,77247,3,PQSQED.A;PQSQED.Division;PQSQED.Normandy
PQSQED.Lower_Paleolithic,1666,77247,9,PQSQED.About;PQSQED.Age;PQSQED.Ago;PQSQED.Emergence;PQSQED.Ended;PQSQED.Hand;PQSQED.Paleolithic;PQSQED.Part;PQSQED.Years
PQSQED.LowerClass,1666,77247,5,PQSQED.Class;PQSQED.Hierarchy;PQSQED.In;PQSQED.Lowest;PQSQED.Social
PQSQED.LowerMantle,1666,77247,2,PQSQED.Mantle;PQSQED.Part
PQSQED.LowestCommonMultiple,1666,77247,9,PQSQED.A;PQSQED.By;PQSQED.Divisible;PQSQED.Every;PQSQED.Exactly;PQSQED.Member;PQSQED.Multiple;PQSQED.Numbers;PQSQED.Set
PQSQED.LowExplosive,1666,77247,6,PQSQED.A;PQSQED.An;PQSQED.Combustion;PQSQED.Explosive;PQSQED.Low;PQSQED.Rate
PQSQED.LowGear,1666,77247,12,PQSQED.A;PQSQED.Box;PQSQED.Car;PQSQED.Forward;PQSQED.Gear;PQSQED.In;PQSQED.Lowest;PQSQED.Motor;PQSQED.Moving;PQSQED.Ratio;PQSQED.Start;PQSQED.Used
PQSQED.LowInterest,1666,77247,5,PQSQED.A;PQSQED.Amount;PQSQED.Percentage;PQSQED.Relatively;PQSQED.Small
PQSQED.LowlandBurrowingTreefrog,1666,77247,12,PQSQED.Frog;PQSQED.Grassy;PQSQED.Hard;PQSQED.Nocturnal;PQSQED.Scrub;PQSQED.Southwest;PQSQED.Surface;PQSQED.Terrain;PQSQED.Terrestrial;PQSQED.United;PQSQED.Upper;PQSQED.Very
PQSQED.LowlandFir,1666,77247,10,PQSQED.America;PQSQED.Coast;PQSQED.Curving;PQSQED.Deep;PQSQED.Fir;PQSQED.Green;PQSQED.Lofty;PQSQED.Long;PQSQED.Northwestern;PQSQED.Pacific
PQSQED.LowlandWhiteFir,1666,77247,10,PQSQED.America;PQSQED.Coast;PQSQED.Curving;PQSQED.Deep;PQSQED.Fir;PQSQED.Green;PQSQED.Lofty;PQSQED.Long;PQSQED.Northwestern;PQSQED.Pacific
PQSQED.LowLevelFlight,1666,77247,4,PQSQED.At;PQSQED.Flight;PQSQED.Low;PQSQED.Very
PQSQED.LowLevelRadioactiveWaste,1666,77247,9,PQSQED.Briefly;PQSQED.Certain;PQSQED.Exposed;PQSQED.Have;PQSQED.In;PQSQED.Medical;PQSQED.Radioactive;PQSQED.Radioactivity;PQSQED.Waste
PQSQED.LowNecked,1666,77247,2,PQSQED.A;PQSQED.Neckline
PQSQED.Lowness,1666,77247,10,PQSQED.A;PQSQED.Estimation;PQSQED.Fortune;PQSQED.In;PQSQED.Inferior;PQSQED.Low;PQSQED.Or;PQSQED.Position;PQSQED.Rank;PQSQED.Station
PQSQED.LowStatus,1666,77247,10,PQSQED.A;PQSQED.Estimation;PQSQED.Fortune;PQSQED.In;PQSQED.Inferior;PQSQED.Low;PQSQED.Or;PQSQED.Position;PQSQED.Rank;PQSQED.Station
PQSQED.LowTension,1666,77247,7,PQSQED.Capable;PQSQED.Low;PQSQED.Operating;PQSQED.Or;PQSQED.Relative;PQSQED.Under;PQSQED.Voltage
PQSQED.LowVoltage,1666,77247,7,PQSQED.Capable;PQSQED.Low;PQSQED.Operating;PQSQED.Or;PQSQED.Relative;PQSQED.Under;PQSQED.Voltage
PQSQED.Loyola,1666,77247,10,PQSQED.A;PQSQED.Catholic;PQSQED.Founder;PQSQED.Leading;PQSQED.Opponent;PQSQED.Reformation;PQSQED.Roman;PQSQED.Society;PQSQED.Spaniard;PQSQED.Theologian
PQSQED.Lozenge,1666,77247,5,PQSQED.A;PQSQED.Aromatic;PQSQED.Candy;PQSQED.Or;PQSQED.Small
PQSQED.LPN,1666,77247,13,PQSQED.A;PQSQED.Be;PQSQED.By;PQSQED.Care;PQSQED.Enough;PQSQED.Licensed;PQSQED.Nurse;PQSQED.Provide;PQSQED.Routine;PQSQED.Sick;PQSQED.State;PQSQED.Training;PQSQED.Who
PQSQED.Lsd,1666,77247,6,PQSQED.A;PQSQED.Acid;PQSQED.Drug;PQSQED.Hallucinogenic;PQSQED.Manufactured;PQSQED.Powerful
PQSQED.Lu,1666,77247,10,PQSQED.A;PQSQED.Association;PQSQED.Earth;PQSQED.Element;PQSQED.In;PQSQED.Metallic;PQSQED.Rare;PQSQED.Trivalent;PQSQED.Usually;PQSQED.Yttrium
PQSQED.LubberSHole,1666,77247,12,PQSQED.A;PQSQED.Can;PQSQED.Climb;PQSQED.Going;PQSQED.Hole;PQSQED.In;PQSQED.Mast;PQSQED.On;PQSQED.Out;PQSQED.Platform;PQSQED.Sailor;PQSQED.Through
PQSQED.Lubbock,1666,77247,7,PQSQED.A;PQSQED.Amarillo;PQSQED.City;PQSQED.In;PQSQED.Northwest;PQSQED.South;PQSQED.Texas
PQSQED.Lublin,1666,77247,5,PQSQED.An;PQSQED.City;PQSQED.Eastern;PQSQED.Industrial;PQSQED.Poland
PQSQED.LubricatingSystem,1666,77247,9,PQSQED.A;PQSQED.Combustion;PQSQED.Engine;PQSQED.In;PQSQED.Internal;PQSQED.Mechanical;PQSQED.Oil;PQSQED.Pump;PQSQED.System
PQSQED.Lucanidae,1666,77247,1,PQSQED.Stag
PQSQED.Luce,1666,77247,2,PQSQED.Publisher;PQSQED.United
PQSQED.Lucent,1666,77247,4,PQSQED.Bright;PQSQED.Or;PQSQED.Radiant;PQSQED.Softly
PQSQED.Luciano_Pavarotti,1666,77247,3,PQSQED.In;PQSQED.Italian;PQSQED.Tenor
PQSQED.Lucidity,1666,77247,5,PQSQED.A;PQSQED.Confused;PQSQED.Lucid;PQSQED.Not;PQSQED.State
PQSQED.Lucidly,1666,77247,5,PQSQED.A;PQSQED.Clear;PQSQED.In;PQSQED.Lucid;PQSQED.Manner
PQSQED.Lucille_Ball,1666,77247,10,PQSQED.A;PQSQED.As;PQSQED.Best;PQSQED.Comedienne;PQSQED.Known;PQSQED.Popular;PQSQED.Program;PQSQED.Star;PQSQED.Television;PQSQED.United
PQSQED.Lucius_Annaeus_Seneca,1666,77247,13,PQSQED.Advisor;PQSQED.An;PQSQED.Are;PQSQED.Bc;PQSQED.Extant;PQSQED.Greek;PQSQED.Modeled;PQSQED.Nine;PQSQED.On;PQSQED.Philosopher;PQSQED.Roman;PQSQED.Statesman;PQSQED.Who
